date,message,user_id
2025-02-07 15:51:30+00:00,"💥Mi 360° rotation security camera 2K

👉ስራ ቦታ ሆነው የልጅዎትን ውሎ መከታተል የሚችሉበት 360 degree security camera 
👉እንቅሰቃሴ በሚኖርበት ጊዜ ካሜራው እንቅስቃሴ ወደ አየበት አቅጣጫ ተከታትሎ እራሱ የሚዟዟር
👉ቤት፣ቢሮ፣ሱቅ፣ድርጅት መቆጣጠር የፈለጉትን እንቅስቃሴ በዘምናዊ መለኩ ፈታ ዘና ብለዉ ሚቆጣጠሩበት
💯ሚሞሪ ካርድ የሚቀበል 
💯የካሜራውን lens በ ስልክዎ ወደ ፈለጉት አቅጣጫ 360 degree እያዟዟሩ ማየት ይችላሉ 
👉በማታ ይቀርፃል በምሽት አጠረቶ እንዲያሳየ አርጎ የተሰራ(night smart vision camera)
👉የትም ሆነው  የደምፅ መልዕክት ማስተላለፍ የሚችል 
👉ድምፅ ይቀዳል (it also records voice)
👉እንቅስቃሴ ባለበት ሰዓት ወደ ስልኮ text ይልካል እንዲሁም ያየውን ነገር በvideo ወደ ስልኮ ይልካል(during activities it send notifications)


HD💦 ዋጋ፦ ✅ 5,500 ብር
2K💦 ዋጋ፦ ✅ 6,500 ብር

♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥

     🏢 አድራሻ👉
1️⃣.📌.መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

2️⃣.📌-ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11


3️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

ለማዘዝ  እነዚን ቁጥሮች ይጠቀሙ🔽

                          📱0970259898
                          📱0912111590

🔖
💬በቀጥታ ለማዘዝ➡️ @Order_now8

Telegram https://t.me/Ecommerceaddis

▓▒░E - COMMERCE ADDIS ",-1001337500007
2025-02-07 09:10:48+00:00,"📣 Multifunctional Shoe and Hat Rack

✔️ ባለ ዘርፈ ብዙ ጥቅም 
✔️ ለጫማ፣ ለባርኔጣ፡ኮፍያ መሰል ዕቃዎች ማስቀመጫ
✔️ የሚገጣጠም ከማይዝግ ብረት ቱቦ የተሰራ የተሰራ ባለ 4 ደረጃ
✔️ ደረጃው ውሃ ከማያስገባ ሸራ የተሰራ
✔️ መገጣጠሚያው ካርቦኔትድ ፕላስቲክ የተሰራ
✔️1.72ሜትር ቁመት × 29.5cm ጥልቀትና ×  60cm ስፋት የሆነ
✔️ አነስተኛ ቦታ የሚይዝ


    💦 ዋጋ፦ ✅  2,800 ብር


1️⃣.📍ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04 

2️⃣.📍መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316 

3️⃣.📍ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፕር ማርኬት ያለበት 2ኛ ፎቅ ቢር ቁ11 



ለማዘዝ  እነዚን ቁጥሮች ይጠቀሙ🔽

                          📱0970259898
                          📱0912111590


🔖
💬በቀጥታ ለማዘዝ➡️ @Order_now8

Telegram https://t.me/Ecommerceaddis

▓▒░E - COMMERCE ADDIS",-1001337500007
2025-02-07 05:18:01+00:00,"✔️ ዉድ ደንበኞቻችን ከታች ያስቀመጥነውን ሊንክ ተጫነው የልጆች ዕቃ የሚያገኙበትን ቻናል ሲቀላቀሉ እና ከዛላይ ዕቃ ሲያዙ ይሄንን ጠቃሚ ዕቃ ለልጆ በነፃ ያገኛሉ ሊንኩን በመጫን አሁኑኑ ቤተሰብ ይሁኑ የልጆኑም 🎁ስጦታ ይውሰዱ

የልጆች ዕቃ ቤተሰብ ይሁኑ🔽
https://t.me/welajoche
   
🇪🇹 4FREE KIDES 🇪🇹",-1001337500007
2025-02-07 05:15:01+00:00,👆**ለልጆችዎ ልዩ እና ከተለመደው ውጪ ምቾት ያለው ምንጣፍ**,-1001337500007
2025-02-07 05:15:01+00:00,"💥 **ለልጆችዎ ልዩ እና ከተለመደው ውጪ ምቾት ያለው ምንጣፍ

**🌷ህፃናት በምቾት የሚወዱት እና የሚፈነጥዙበት
🌷አዋቂዎች ለመስክ እና ለተለያዩ ነገሮች የሚመርጡት
🌷ፈሳሽ ነገር ቢፈስበት የማያሰርግ 
🌷 ለአያያዝ ምቹ 
🌷  መጠን  2 ሜ በ 170 ሴሜ  

💦 ዋጋ፦ ✅  2,800 ብር


     
ትንሹ    💦 ዋጋ፦ ✅ 2,7000 ብር
   ትልቁ    💦 ዋጋ፦ ✅ 3,400 ብር

    ? አድራሻ👉
4️⃣.📌 ጀሞ ከፍደም ሞል ግራውድ ላይ የሱቅ ቁጥር 39

3️⃣.📌ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ

2️⃣.📌መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

1️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

ለማዘዝ  እነዚን ቁጥሮች ይጠቀሙ🔽

                          📱0970259898
                          📱0912111590

🔖
💬በቀጥታ ለማዘዝ➡️ @Order_now8

Telegram https://t.me/Ecommerceaddis

▓▒░E - COMMERCE ADDIS",-1001337500007
2025-02-07 05:15:01+00:00,,-1001337500007
2025-02-07 05:15:01+00:00,,-1001337500007
2025-02-06 04:22:00+00:00,"❇️ **Kitchen Dumpling Maker**

**💥ሳምቡሳን በቀላሉ ለመስራት**

__👉The dumpling maker can bring you more convenience and fun for making the dumpling, ravioli, burritos, etc__.

⚡️Material: PP
⚡️Manual Press, 
⚡️Multi-purpose, 
⚡️Ergonomic Handle

👉It is perfect for home, party, canteen, restaurant, etc.


#Package_Includes:
1 x Dumpling Maker

     
     🏢 አድራሻ👉
1️⃣.📌.መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

2️⃣.📌-ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11


3️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

ለማዘዝ  እነዚን ቁጥሮች ይጠቀሙ🔽

                          📱0970259898
                          📱0912111590

🔖
💬በቀጥታ ለማዘዝ➡️ @Order_now8

Telegram https://t.me/Ecommerceaddis

▓▒░E - COMMERCE ADDIS  ",-1001337500007
2025-02-06 04:22:00+00:00,"❇️ **Kitchen Dumpling Maker**

💥**ሳምቡሳን በቀላሉ ለመስራት**

👉__The dumpling maker can bring you more convenience and fun for making the dumpling, ravioli, burritos, etc__.

⚡️Material: PP
⚡️Manual Press, 
⚡️Multi-purpose, 
⚡️Ergonomic Handle

👉It is perfect for home, party, canteen, restaurant, etc.


#Package_Includes:
1 x Dumpling Maker

  🌧 ዋጋ፦ ✅ 650 ብር",-1001337500007
2025-02-04 04:38:39+00:00,"💥360° Rotating Self Squeez Mop

♦️👉 እጅ ንኪኪ የሌለው መወልወያ
♦️👉 በራሱ ይ ጨምቃል
♦️👉 360° መሽከርከር የሚችል
♦️👉 በቀላሉ የማይደረሱ ቦታዎችን ለማፅዳት የሚያስችል
♦️👉 ከፍተኛ አቧራ እና ውሃ የመምጠጥ አቅም ያለው
♦️👉 ለወለል ለግድግዳ ለመስታወት ፦፦፦ የሚሆን
♦️👉 በአራት መዕዘንና በሶስት መዕዘን አማራጭ የተዘጋጀ መወልወያ

   

💦 ዋጋ፦1,200  ✅ብር


ውስን ፍሬ ነው የቀረው 🔥🔥
< Limited Stock 🔥

     🏢 አድራሻ👉
1️⃣.📌.መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

2️⃣.📌-ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11


3️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

ለማዘዝ  እነዚን ቁጥሮች ይጠቀሙ🔽

                          📱0970259898
                          📱0912111590

🔖
💬በቀጥታ ለማዘዝ➡️ @Order_now8

Telegram https://t.me/Ecommerceaddis

▓▒░E - COMMERCE ADDIS  ",-1001337500007
